GeneID	logFC	logCPM	F	PValue	FDR
AT4G26110	-1.33068693058212	6.96947569873505	6.47576109530927	0.0109368414731294	0.542599333429827
AT3G53390	-4.7095970388433	3.97641869965784	6.45550801965617	0.0110621929983664	0.547014871478932
AT2G26530	-1.6827291981529	5.84930905038532	6.4552398039153	0.0110638629088007	0.547014871478932
AT3G19710	2.26368274271064	5.03397021028677	6.44733000676949	0.0111132257464968	0.547578688904562
AT5G23430	4.67818369605242	3.93146749732358	6.44731398645567	0.0111133259537885	0.547578688904562
AT4G29905	1.20103545760645	7.42061108557249	6.44209200423609	0.0111460389838889	0.547606052615086
AT3G11840	-3.49394690176739	4.43085347083213	6.43859722834638	0.0111679871322391	0.547606052615086
AT1G65420	4.61405383094802	3.94793246285637	6.4356594779408	0.011186471315564	0.547606052615086
AT5G19440	-1.30036877013224	7.06042356133281	6.43509861810656	0.0111900037858443	0.547606052615086
AT5G37260	-3.53256459856246	4.34933612888566	6.42565791207186	0.0112496364027996	0.549589622225058
AT5G04150	2.92805141260209	4.6203425185833	6.40529089393457	0.0113793988229026	0.55480556831458
AT1G21840	4.70164152643533	3.91619766991146	6.40134394843921	0.0114047227887331	0.55480556831458
AT5G24780	-1.73337117261254	5.81567382096191	6.39986217976037	0.0114142448807031	0.55480556831458
AT1G62830	-4.69067973999281	3.96993358860573	6.392878336274	0.0114592342080814	0.556053059591131
AT1G21500	1.24379542845708	7.23051018629574	6.38729171917347	0.0114953537334016	0.55686667285965
AT1G03495	-4.71918769228729	3.95730211394427	6.37261736719456	0.0115907864848615	0.56054601865864
AT4G39675	3.45517790085029	4.32481585337725	6.36243103513076	0.0116575098930852	0.562826924787796
AT3G29240	1.2514042355233	7.13367657098346	6.35018597443952	0.0117382407918061	0.565775341347103
AT3G01310	-1.07292989121738	8.36458285382028	6.34055786148429	0.011811098978823	0.568176712605281
AT3G09720	-2.46919423367973	4.90583133325748	6.33672331167347	0.0118276620188345	0.568176712605281
AT3G17670	4.67805472914105	3.9103925878542	6.33378090149817	0.0118472989596236	0.568176712605281
AT5G44580	1.03275016506341	8.75309424571439	6.32619655297928	0.0118980695909693	0.569286629906787
AT3G49130	-2.66848556623778	4.79563215844374	6.32441759763131	0.0119100104675547	0.569286629906787
AT1G35430	4.60844855501232	3.92827596593518	6.32145643961769	0.0119299139370281	0.569292327592014
AT3G54040	2.51229833157339	4.80700066383176	6.31637094469961	0.0119641759098711	0.569982055971096
AT1G12230	1.48347757893836	6.21831567647827	6.30664949549208	0.0120299527068873	0.572014494166331
AT1G73680	-1.25937506328157	7.1100589653686	6.30419844558127	0.0120465954288374	0.572014494166331
AT4G22540	2.40538010276708	4.90651670430382	6.27537426112956	0.0122440963567221	0.580434716086783
AT4G24810	3.51788582160384	4.29022476744223	6.27101292781514	0.0122742682651399	0.58090800876546
AT3G18890	2.0370490588505	5.19851822185199	6.26748168182128	0.0122987535388954	0.581111055963407
AT1G32900	-1.56607867242217	6.27757140967676	6.27772914656776	0.0124036610269241	0.585107124671704
AT1G76080	1.11422287379144	7.90957921578864	6.242353976563	0.0124744415356797	0.587161169133332
AT1G32470	1.15334132089406	7.64723343874496	6.24024047034375	0.0124893358236221	0.587161169133332
AT1G74970	1.06145659643422	8.38008292593215	6.2375361437684	0.0125084203884877	0.587161169133332
AT3G46930	-4.6701001687469	3.94274698615952	6.22259201204864	0.0126144234962743	0.590826464540539
AT1G22500	2.17392644426953	5.05758567083492	6.22074788992801	0.0126275682256275	0.590826464540539
AT2G33830	3.50254126836357	8.75181049639441	10.1099503431793	0.0127926166211616	0.597278275712434
AT3G21080	-1.92429251793534	5.44410249348319	6.1957736662892	0.0128069746694899	0.597278275712434
AT1G14370	-2.44687139553935	4.89901214311144	6.18506484663582	0.0128847037319183	0.599876103824685
AT4G12970	2.30356130060037	4.95838837199231	6.18099956886494	0.0129143380344293	0.599876103824685
AT2G42220	1.28462338973485	6.90951914666353	6.17672818110395	0.0129455502815203	0.599876103824685
AT5G04810	1.55917685456983	6.00189858938323	6.17632106923314	0.0129485292084646	0.599876103824685
AT3G57790	4.59257368488624	3.90482543454039	6.17171102498775	0.012982311120911	0.599876103824685
AT5G38520	1.36143340481864	6.56938753026656	6.16912509573995	0.0130013001834244	0.599876103824685
AT2G30424	2.63325628834221	4.77008377565846	6.16748258656156	0.0130133763239378	0.599876103824685
AT1G48620	1.92826854755386	5.34661071773524	6.16529812457729	0.0130294549049671	0.599876103824685
AT4G30700	-4.65028567753057	3.93609310838332	6.15848142949877	0.0130797601360672	0.600501707455539
AT1G34570	3.45818150034584	4.29135794177986	6.15780256132536	0.0130847809061555	0.600501707455539
AT2G22500	-1.81089798318944	5.63578170387658	6.12049076078612	0.0133638009391153	0.612330210227775
AT1G30380	0.918054662644072	10.7236511285419	6.11195773259718	0.0134284665810825	0.61279696371436
AT1G65486	-1.26111382193618	7.04880889712256	6.11053113585079	0.0134393090795364	0.61279696371436
AT1G19150	1.38302698855381	6.49457223219771	6.10946951555557	0.0134473835062999	0.61279696371436
AT5G16960	-2.48429072719978	4.82261794763755	6.10639312901182	0.0134708099436026	0.61279696371436
AT4G38260	-3.42181761579652	4.39497690868083	6.10473857156107	0.0134834266180661	0.61279696371436
AT3G46280	-1.04318979764071	8.51884142484477	6.10233656172076	0.0135017645523859	0.61279696371436
AT5G59320	-0.921661922118901	10.5688344194862	6.09904235841003	0.0135290809048907	0.61306976856414
AT5G23660	1.76236647612714	5.53054210964695	6.08509662111639	0.013634136342399	0.616858920208385
AT3G08010	2.00006205915988	5.23753445327521	6.07705688751771	0.0136963227287461	0.618699664866043
AT4G28260	4.67321030887965	3.86174454135892	6.06265617536551	0.0138084408742548	0.622786655417998
AT1G49410	-1.06779995793732	8.21251075054452	6.05285107396642	0.013885319342726	0.623619749734183
AT2G05510	1.23912109625323	9.05386929210469	6.3767865351042	0.0138926540599102	0.623619749734183
AT1G55130	4.58971973494896	3.8830769289699	6.04925802203653	0.0139136013667887	0.623619749734183
AT4G19830	4.58971973494896	3.8830769289699	6.04925802203653	0.0139136013667887	0.623619749734183
AT3G17820	-1.35047408790248	6.6836352805368	6.04063460413225	0.0139817210245733	0.625698324233431
AT3G10740	1.74002408153685	5.59107215206062	6.0368889123007	0.0140114164710127	0.626053585331351
AT1G04130	-4.61013060366285	3.92278584779025	6.03085886762881	0.0140593584173531	0.627195661175488
AT1G32220	1.29193817168972	6.79765122222283	6.02819768432146	0.0140805698390744	0.627195661175488
AT4G11320	1.54512761520288	6.01413915510963	6.02545205446174	0.0141024888712465	0.627201108609147
AT4G33905	-4.5739248782898	3.93102915290735	6.01877732548792	0.0141559214076311	0.627660501627601
AT5G08650	1.92446672848894	5.32887982175376	6.01732543118345	0.014167571671132	0.627660501627601
AT2G02950	4.5775771008603	3.88019989533237	6.01599495267721	0.0141782563356365	0.627660501627601
AT4G02280	-1.51068981328281	6.08192940290939	6.00983736496304	0.0142278141340205	0.628886868980707
AT1G10585	-3.46223363987978	4.30259635802715	6.00346884488008	0.0142792571214549	0.630192674340285
AT4G00780	1.58304164787263	5.88305216488471	5.99606739569918	0.0143392843848448	0.631229472343569
AT5G52380	-3.45325253331121	4.30346530284629	5.99357087588175	0.0143595901936169	0.631229472343569
AT2G37990	-1.58802693452742	5.85547832650468	5.99246927106191	0.0143685596658571	0.631229472343569
AT4G25630	-1.32910805701229	6.76220894588127	5.97990148244798	0.0144712980644223	0.634773783237424
AT1G07440	2.03705190147415	5.1838851771683	5.96282195494162	0.0146121321584436	0.639975803438681
AT3G26580	1.22592754805198	7.04449664845559	5.95452469271618	0.0146810580464921	0.642017394054425
AT4G01310	1.08964478033985	7.90652696830501	5.95123132271758	0.0147085089969887	0.642241800285813
AT4G34600	2.61379403847295	4.71437804608582	5.94577532021872	0.0147541023037117	0.643256505741369
AT4G04040	1.38683547987462	6.36589441240089	5.9303618344628	0.0148913593409417	0.648258494758846
AT2G20835	-2.58889366374868	4.77217779511744	5.92656022609325	0.0149158360017083	0.648343173639207
AT3G22200	-1.23436295839734	7.08566459410105	5.91074208699218	0.015050347020088	0.653203220969883
AT2G23840	2.1752850593816	4.99465422658458	5.90608969402634	0.015090146344218	0.653944218456136
AT5G28770	3.38180606130672	4.27391252451609	5.90192374280032	0.015125876340083	0.654316799518587
AT3G54020	-3.45200921909784	4.288148265909	5.89978865870018	0.0151442220149219	0.654316799518587
AT1G52400	-1.0425105427377	8.28749175256936	5.89233403413146	0.0152084556462328	0.654476064798935
AT5G67360	-1.04483069242095	8.29912414456382	5.89207771435141	0.0152106692387195	0.654476064798935
AT3G13040	-1.78373010376883	5.6333597771554	5.8914441634277	0.015216142045195	0.654476064798935
AT2G05310	1.25111443193653	6.93105644033768	5.88731850425386	0.0152518303928492	0.655031969483936
AT4G38150	-4.55931836193857	3.90831842569586	5.88415516052997	0.0152792527769826	0.655231741665684
AT1G30360	1.15351325900257	7.34433078947939	5.8789523449875	0.0153244654366302	0.655256569692219
AT3G14360	-3.04595107438658	4.4653264720366	5.87382985535285	0.0153691147111456	0.655256569692219
AT2G30930	1.50496725308669	6.03208772954603	5.8736246504765	0.0153709061323345	0.655256569692219
AT2G02160	-1.23890984975868	6.95400129467296	5.87362321513506	0.0153709186635012	0.655256569692219
AT1G69410	-1.01651535659949	8.5009074245376	5.86967767353839	0.0154054047967819	0.655755211578991
AT4G18510	4.49187006987679	3.87542526224305	5.8650024752916	0.015446371721078	0.65652783792322
AT4G34230	-1.03277615287392	8.35445923110634	5.8587831094759	0.0155010436058307	0.657879837400852
AT1G48920	-0.928056926655651	10.0251804805932	5.8478322010339	0.0155977936199589	0.659867864899554
AT4G01935	3.36055506767663	4.28474269249357	5.84464567314792	0.0156260629285176	0.659867864899554
AT1G64770	1.48013977840458	6.12446112777698	5.84157849117864	0.0156533233227265	0.659867864899554
AT2G29340	1.32646027908273	6.52279729493755	5.83866462440145	0.0156792664781302	0.659867864899554
AT2G46030	3.38464081341907	4.26276788835496	5.83808878772665	0.015684398590236	0.659867864899554
AT3G10060	1.35902143025546	6.52211415926165	5.83606677427114	0.0157024333865283	0.659867864899554
AT5G26220	-1.92998790515105	5.31641484221104	5.83511158346387	0.015710960380008	0.659867864899554
AT4G26970	-1.04152678474403	8.2742850042233	5.82979775201369	0.0157584841668764	0.659867864899554
AT2G36120	0.958678970115992	9.57933775300041	5.8475090012978	0.015767966256354	0.659867864899554
AT1G62045	-2.00278293959	5.18901513677194	5.82761252924997	0.0157780704774639	0.659867864899554
AT2G41480	4.55132311690932	3.85135387629573	5.82515387354741	0.0158001375817825	0.659867864899554
AT1G15040	4.5909210950686	3.83595690735796	5.81862024216896	0.015858933396922	0.661087810854206
AT5G05340	-1.29067866921354	6.79340938404592	5.8168062682859	0.0158752972128673	0.661087810854206
AT1G05010	3.43262592400703	4.24298923017407	5.81344825639967	0.0159056356984932	0.661394027780553
AT3G09260	0.923678296836202	9.9438690232633	5.80616310344627	0.0159716601712828	0.663181127602688
AT5G65730	1.79427658132591	5.41951791761499	5.79817578686256	0.0160443729854854	0.663934907698792
AT1G13590	-2.93347639325285	4.54818014940805	5.79703441341276	0.0160547913463921	0.663934907698792
AT5G61020	-1.88246772763549	5.4570531569183	5.7929797009506	0.0160918588430466	0.663934907698792
AT4G30290	-2.12618342958499	5.08763431009453	5.79264205013593	0.0160949495659877	0.663934907698792
AT3G02720	1.60451187242854	5.7682244489931	5.78902276370163	0.0161281175511959	0.663934907698792
AT5G59290	-1.25291982560618	6.92745246677563	5.78787602376906	0.0161386412356252	0.663934907698792
AT2G36320	1.3673810355242	6.40755820268992	5.784150274327	0.0161728814930564	0.663934907698792
AT1G66660	-4.56673483440724	3.88675171422986	5.78398519207706	0.0161744003578402	0.663934907698792
AT4G12320	1.61457718793348	5.72807379782776	5.76699461689549	0.0163315138692686	0.668986212094998
AT5G54300	-2.03230269705802	5.16910475060238	5.76498075897078	0.0163502402257574	0.668986212094998
AT5G19230	1.4519211977866	6.17454315413765	5.76315850999998	0.0163672039379628	0.668986212094998
AT5G03290	-1.27923009496167	6.7206556017864	5.75450997378319	0.0164479628351733	0.670846242949304
AT1G17020	-1.85002912882258	5.45573648301029	5.75329532985215	0.016459337880876	0.670846242949304
AT5G23210	2.13553397636349	5.05192029165571	5.74281456795111	0.0165578270073215	0.673905901182002
AT5G12220	-4.55601879107763	3.88106249541645	5.73788054093523	0.0166044029152224	0.674108650421597
AT5G18850	1.95224637000484	5.19182666297918	5.73732428239803	0.0166096623162089	0.674108650421597
AT4G02725	1.61519291034608	5.69773578807807	5.73275209336607	0.0166529573183191	0.674715381383742
AT1G21400	-1.641783163273	5.76497410246172	5.73079681413819	0.0166715077728528	0.674715381383742
AT5G16600	-3.4115981550948	4.27068538617445	5.72051919857845	0.0167693663192476	0.677722634601615
AT1G73220	4.59318941447553	3.81032971218929	5.71400506569951	0.0168316973500526	0.679141785537825
AT2G41660	-2.22269979325916	4.99543118466146	5.7084039372992	0.0168854832813743	0.679141785537825
AT3G13970	4.47307788861178	3.85009088251006	5.7070108104773	0.0168988885645554	0.679141785537825
AT5G10580	4.47307788861178	3.85009088251006	5.7070108104773	0.0168988885645554	0.679141785537825
AT3G13130	-4.496579171512	3.88840069792347	5.6934378030194	0.0170300699926489	0.683459224600379
AT2G38460	4.46078635348154	3.84724221659217	5.67914644900105	0.0171693299880939	0.686899412726907
AT1G17120	3.34054510418314	4.29387407217803	5.67807076700225	0.017179859241436	0.686899412726907
AT4G09830	1.47314674717183	6.02197160270246	5.67730030703797	0.0171874049405169	0.686899412726907
AT1G77330	2.57793373207518	4.69037577515848	5.67433424723293	0.0172164857504807	0.686922066931038
AT2G19540	-1.25262477752218	6.87793627188162	5.67237570498068	0.0172357161537518	0.686922066931038
AT1G24147	4.48136349622123	3.8292406976073	5.63421550187957	0.0176148568711989	0.698928054390725
AT1G02450	-4.5131234038161	3.87195459873636	5.63261691097172	0.0176309262496611	0.698928054390725
AT1G70270	-4.5131234038161	3.87195459873636	5.63261691097172	0.0176309262496611	0.698928054390725
AT5G21930	2.59031835717995	4.68205022091811	5.63229949671059	0.0176341187658615	0.698928054390725
AT4G30280	-4.47527474606485	3.88176357596521	5.62988031970324	0.0176584701822093	0.698930508243566
AT1G12845	-1.61657824698444	5.75578277205194	5.62711640605494	0.0176863342004074	0.69904594983088
AT1G12830	-2.58154311086768	4.7263041592151	5.62477504210781	0.0177099738462802	0.69904594983088
AT1G05100	-2.53849576644173	4.74603278170494	5.61661907463241	0.0177925757949246	0.699215953593493
AT2G05630	-1.92889853659543	5.28779837590044	5.61637140429507	0.0177950903614835	0.699215953593493
AT3G09860	1.14955140516732	7.26638471406737	5.61304617417416	0.0178288865640525	0.699215953593493
AT4G33920	-2.33319313483336	4.89601080137149	5.6111994903628	0.0178476840702054	0.699215953593493
AT4G37430	-3.32726255261986	4.3441437757722	5.61079593175936	0.0178517946409601	0.699215953593493
AT3G07090	-2.62995674873112	4.66196212328906	5.60837208409427	0.0178765040616676	0.699215953593493
AT4G37295	-4.51262305949502	3.86737136960987	5.60555794644481	0.0179052365131076	0.699215953593493
AT5G10150	4.4684610169225	3.82632644112117	5.60522136578567	0.0179086762049836	0.699215953593493
AT1G78480	-4.50191017472257	3.86625062806767	5.58611937948702	0.0181050115928599	0.704968482523063
AT3G26330	-4.50191017472257	3.86625062806767	5.58611937948702	0.0181050115928599	0.704968482523063
AT4G29960	-2.88023254690766	4.52709740814204	5.58181535346766	0.0181495555162706	0.705747918892821
AT5G22250	-4.54563806229017	3.8509068289626	5.57103125872975	0.018261661706136	0.709148873946104
AT4G20020	-1.88621915797927	5.38799797667607	5.56776647859225	0.0182957415914495	0.709514776676494
AT3G27060	1.19181470948982	7.02447355680042	5.56030742544244	0.0183738506890973	0.711584863497679
AT5G47500	1.73959351699308	5.49991646771143	5.55568745334864	0.0184224023720463	0.712012274638864
AT5G24165	1.05715695936835	7.89869183780517	5.55455010857289	0.0184343751383477	0.712012274638864
AT3G23880	4.37666310849983	3.84334973283536	5.54966906060588	0.0184858489898713	0.712088761289887
AT4G24230	4.37666310849983	3.84334973283536	5.54966906060588	0.0184858489898713	0.712088761289887
AT1G12090	0.921533981073034	9.51480691410164	5.54217344316621	0.0185651844067383	0.714188745058682
AT4G04640	0.959706463966801	8.82620708202998	5.53549788192815	0.0186361362312433	0.715961041460648
AT4G25320	-2.31624540445361	4.900847156307	5.53173717484054	0.018676230548343	0.716544712038093
AT1G74720	4.47777310587399	3.80419188250114	5.52536710209437	0.0187443477244423	0.717507059442257
AT3G26060	1.02758479724719	8.07861980816703	5.5236935068384	0.0187622865394187	0.717507059442257
AT2G43150	1.04385734750088	7.90943805302357	5.521226194949	0.0187887653431043	0.717507059442257
AT5G47870	1.2157731413279	6.88076711458537	5.51936135792495	0.0188088040965118	0.717507059442257
AT5G42800	-2.03420391251818	5.09447930081145	5.51776375038499	0.0188259888750271	0.717507059442257
AT3G13433	-4.52253136628948	3.84385100821246	5.51097705439192	0.018899171472006	0.719343464427214
AT5G17760	-2.19476264101588	4.98869527093325	5.50643748031774	0.018948286813283	0.72026017576251
AT2G47230	-4.46921199222424	3.85831410176732	5.50109041121756	0.0190063079513174	0.720636404028172
AT1G19180	-1.4641866186049	6.07417300631807	5.50090969280264	0.0190082721340533	0.720636404028172
AT1G11300	4.4642266905302	3.80121160045671	5.49511425227277	0.0190713726584194	0.721128447103835
AT5G24290	4.4642266905302	3.80121160045671	5.49511425227277	0.0190713726584194	0.721128447103835
AT5G65810	2.40018817560872	4.75053518434054	5.48934347819785	0.019134419719819	0.722562896899989
AT1G79950	-4.45864801349983	3.85721340910176	5.4822023906205	0.0192127360783427	0.72291912208662
AT5G51210	-4.45864801349983	3.85721340910176	5.4822023906205	0.0192127360783427	0.72291912208662
AT4G13510	-1.05709450142013	7.82789028885873	5.48161228849667	0.0192192225333193	0.72291912208662
AT2G32295	2.8913849438543	4.42757385133983	5.47438449126731	0.0192988550083436	0.724966779197242
AT1G49480	2.86774804070661	4.47346782589429	5.46322528208458	0.0194224722799529	0.728622005212875
AT2G26970	-3.36675331272805	4.23925973980396	5.45954802112149	0.0194633865671791	0.728622005212875
AT3G13950	-4.45758299082622	3.85258791285092	5.45710792952189	0.0194905849087565	0.728622005212875
AT4G23170	-1.99849038483183	5.05672266586797	5.45439449343989	0.0195208762113525	0.728622005212875
AT3G19990	-1.86816975709778	5.28047869622138	5.45221757871398	0.0195452132672456	0.728622005212875
AT4G31860	-2.18033033194194	4.98500482857806	5.45048868236784	0.0195645639991588	0.728622005212875
AT3G13120	1.0921612786601	7.54135671175373	5.44969911728532	0.0195734078203146	0.728622005212875
AT5G57685	2.89746824462429	4.41919797863285	5.43333110747786	0.0197576777757358	0.734417022985005
AT5G13390	-1.47710866211636	6.00359056934645	5.43134770262314	0.0197801283340879	0.734417022985005
AT1G71400	3.32286189304519	4.21235274064615	5.42422273972383	0.0198609950310982	0.734769507297173
AT2G26080	0.955723295411794	8.6804504010809	5.4221705280622	0.0198843505193756	0.734769507297173
AT1G62660	1.11299350882567	7.3142841907949	5.42213070554985	0.019884804005962	0.734769507297173
AT2G15080	4.35482619669246	3.81725428042177	5.41927982116103	0.0199172968094455	0.734769507297173
AT3G20150	4.35482619669246	3.81725428042177	5.41927982116103	0.0199172968094455	0.734769507297173
AT3G62290	1.0779778051768	7.56873749592372	5.40488882584309	0.0200821575689532	0.739102868711838
AT3G56070	-1.18474338382499	7.03733442218888	5.40454341556224	0.020086131827373	0.739102868711838
AT2G14660	-2.42829912482843	4.7009449294319	5.3989818022637	0.0201502353442327	0.739191937618246
AT5G43830	1.18970230081125	6.92317357443551	5.39757583549565	0.020166474090204	0.739191937618246
AT3G19130	-1.39438552189091	6.31612605222942	5.39483598372449	0.0202000720526694	0.739191937618246
AT1G17870	-1.49926770593265	5.8565227054794	5.39347542862451	0.0202139106389044	0.739191937618246
AT1G61890	-2.0084320973245	5.09033953041405	5.3922565593291	0.0202280336643847	0.739191937618246
AT5G28540	-1.01940808081078	8.19001547438354	5.39134208612141	0.0202784300714701	0.739191937618246
AT5G40340	-2.78487461416323	4.58454405358289	5.38458123504349	0.0203172023776286	0.739191937618246
AT2G34070	-1.66906370378033	5.62539765459255	5.38441815788293	0.0203191013450857	0.739191937618246
AT2G20650	-4.42459112166009	3.84467819874191	5.38429964411434	0.0203204815050963	0.739191937618246
AT1G79150	-3.27316387748076	4.32132677572305	5.38215796788255	0.0203454392560782	0.739191937618246
AT1G67360	-1.33772384197389	6.41109220702294	5.37210983499611	0.0204629579832115	0.742187054441284
AT5G22060	-1.52321927310501	5.89132014502623	5.37070347798852	0.0204794620756344	0.742187054441284
AT5G66120	-1.0688417137754	7.74041200841122	5.36335884707322	0.0205658779318741	0.742760801991627
AT3G21560	-1.61222047229038	5.67739088298578	5.36229549193374	0.0205784204417481	0.742760801991627
AT5G67510	-1.09283033465666	7.52439484209586	5.36169762475765	0.0205854758933265	0.742760801991627
AT1G43560	1.28460412901524	6.49992549059362	5.36059076681526	0.020598544569568	0.742760801991627
AT5G48335	2.07045179795453	4.98787789701901	5.35333138455993	0.0206844691737799	0.743964905945391
AT3G50070	-1.33445578342826	6.32165140441296	5.34783659308704	0.0207497540082164	0.743964905945391
AT4G12830	2.57804376955066	4.59791743493577	5.34668423722855	0.0207634724288596	0.743964905945391
AT3G15850	1.05892547011483	7.71451291289227	5.34658208993097	0.020764688911871	0.743964905945391
AT1G68590	1.05310936001249	7.72160534349764	5.34638289669084	0.0207670613374553	0.743964905945391
AT4G22360	3.27266672513515	4.22795155291419	5.34470431996305	0.0207870646179008	0.743964905945391
AT2G42750	1.26980556050044	6.6042825545554	5.3412537541143	0.0208282470013953	0.744512804304533
AT3G23000	-1.06204551081671	7.73469250989254	5.33400208803448	0.0209150707939053	0.746688786717899
AT2G37970	-1.08641671317193	7.55890073488155	5.32628622177003	0.0210078638293372	0.749072220184857
AT5G63780	1.82885997602789	5.23128640904617	5.3201321420832	0.0210821798120646	0.750193478304617
AT5G45950	-1.25265933881654	6.56496580090056	5.31936591258034	0.0210914517445156	0.750193478304617
AT2G17270	-4.39172828424559	3.83679805235934	5.31263275412581	0.0211731095759438	0.75216818277504
AT5G13140	1.48690101640158	5.85243695891202	5.30798643242151	0.0212296496180685	0.752334012886525
AT2G15780	-2.37309592115306	4.75172162352587	5.3069294239034	0.0212425339246344	0.752334012886525
AT3G47980	4.34441533008903	3.79264368469717	5.30580787322566	0.0212562138132665	0.752334012886525
AT3G02230	-1.02892018516507	7.92380867758579	5.30327567207965	0.0212871333767349	0.752502779994531
AT1G54120	-2.75079289310719	4.58714661735975	5.30071757517893	0.0213184164210659	0.752683966277512
AT3G07720	-1.24496886593562	6.70310851995096	5.2853866935346	0.021506898264447	0.756103008924805
AT1G36980	1.11193993574208	7.2622276963335	5.28415210672179	0.0215221514665885	0.756103008924805
AT5G60790	-1.20639467053489	6.86107412646876	5.28283015424608	0.0215384964817547	0.756103008924805
AT3G46560	-1.08578074779428	7.53111369985553	5.28260444544542	0.021541288497108	0.756103008924805
AT3G22620	-1.18082034507268	6.87883082626746	5.28246471291043	0.0215466365705765	0.756103008924805
AT3G61460	1.38516880996581	6.10754125165449	5.27618581130613	0.0216208439921505	0.757782930419161
AT2G19190	-1.34395466441864	6.3940180920096	5.26319931411867	0.0217827364795345	0.76212397695598
AT3G59290	-2.76943927523835	4.56519578154516	5.26142021367212	0.0218050127024419	0.76212397695598
AT4G27310	1.20245230229898	6.75211215251404	5.25989264013404	0.0218241583670453	0.76212397695598
AT5G06690	3.23967318357991	4.20836180146006	5.25187222732388	0.0219249673490527	0.76332879140163
AT5G52100	2.33826319499281	4.76973141055598	5.24855679860589	0.0219667799195929	0.76332879140163
AT5G15550	-1.76014685912424	5.42478100856459	5.24736025058187	0.0219818904751821	0.76332879140163
AT4G24770	0.900592630754222	9.44057939365121	5.24634690420292	0.0219946958963916	0.76332879140163
AT5G22770	-2.51079667602788	4.70008339517605	5.24575486835313	0.0220021808905878	0.76332879140163
AT2G35370	1.08402769256163	7.48471499160066	5.24451819760893	0.0220178243914284	0.76332879140163
AT1G07728	-4.39471475108113	3.81246531142735	5.22240752403192	0.0222994705048384	0.772162772294495
AT2G17880	4.34744002463029	3.76956811778513	5.21025010571921	0.0224559197301791	0.776645541148923
AT3G10985	1.2111497884509	6.70815597231457	5.20506767462005	0.0225229558043855	0.778028875475621
AT1G80160	-1.4229650369472	5.98197306096224	5.19764749844058	0.0226192989037648	0.7793622287446
AT1G45688	-1.56289599145059	5.71723556323734	5.1949162889096	0.0226548681965917	0.7793622287446
AT1G54500	1.04619253173499	7.60741461385242	5.18993037732013	0.0227199506705105	0.7793622287446
AT4G24780	1.52420750521229	5.80598904905437	5.18866089170908	0.0227365525436632	0.7793622287446
AT5G02840	1.37317451774551	6.05350028824087	5.18840287938871	0.0227412090636879	0.7793622287446
AT3G23990	-1.17068112142329	7.04716226763755	5.18789172662816	0.0227466175222434	0.7793622287446
AT3G48740	1.20782071825608	6.71100607271326	5.18291184538256	0.0228118940371892	0.7793622287446
AT3G22540	4.33380329289692	3.76661880968346	5.18149041744359	0.0228305617765561	0.7793622287446
AT3G60390	4.33380329289692	3.76661880968346	5.18149041744359	0.0228305617765561	0.7793622287446
AT5G01560	-3.29393456751105	4.21241345016802	5.18135038459055	0.0228324016970182	0.7793622287446
AT1G44000	1.2461991568437	6.54360630300474	5.17462969997162	0.0229208870952096	0.781367402384977
AT4G31800	-2.18507112868928	4.89201864774742	5.17276850954796	0.022945454561783	0.781367402384977
AT1G29460	4.24718231883065	3.78737451522756	5.16768523703977	0.0230126922619193	0.781806634990233
AT3G02550	4.24718231883065	3.78737451522756	5.16768523703977	0.0230126922619193	0.781806634990233
AT4G13940	-0.849635885446761	10.5426372967344	5.16146237625916	0.0230952817339224	0.783687183836814
AT2G31680	3.3204391332246	4.16606840824878	5.1574732749059	0.0231483864413241	0.784563980976563
AT2G25080	0.986701578825568	8.0919304691668	5.15449493525533	0.023188117967475	0.784985993545993
AT4G32340	1.90558007584555	5.15241854409968	5.14026957616359	0.0233788641923972	0.788908605514962
AT1G51200	0.992110098286236	8.05506549181314	5.13832077973775	0.0234051218083337	0.788908605514962
AT5G16030	1.87404110726739	5.14178624345033	5.13822414074129	0.0234064246945566	0.788908605514962
AT5G08500	-2.5405656792071	4.62064680026376	5.13768788030615	0.0234136559204093	0.788908605514962
AT4G08460	-1.51038919994099	5.89214883615499	5.13461087066436	0.0234551927886535	0.789383827477784
AT4G28200	-1.64636619316354	5.56645965008096	5.12097319857	0.0236402110802767	0.793867377911275
AT1G19000	1.14820220040326	6.95341974223741	5.12072506568317	0.0236435914116408	0.793867377911275
AT2G37470	1.51411195192945	5.76084695696972	5.11720580792242	0.0236915885145394	0.79455181760591
AT4G33420	1.72721010413189	5.32023882960639	5.1066455327804	0.0238362214833665	0.79847179648879
AT4G03280	0.878783420167191	9.62962427541994	5.09646902385379	0.0239764650992333	0.800684974819504
AT5G65880	-2.14872349712217	4.95493767566022	5.09321898654362	0.0240214343498099	0.800684974819504
AT4G37800	1.04325366980417	7.59716562743246	5.09208157218007	0.0240371928837666	0.800684974819504
AT5G55820	-4.33619555810966	3.79741916128168	5.09177670627617	0.0240414185315048	0.800684974819504
AT5G66600	-4.33619555810966	3.79741916128168	5.09177670627617	0.0240414185315048	0.800684974819504
AT1G65490	-1.08755326937011	7.35932738642503	5.08690371962018	0.0241090661341184	0.802009685559835
AT4G01050	1.05884947613332	7.45782009585163	5.0841314400096	0.0241476394803806	0.802365272572693
AT5G39050	-1.50990068011856	5.82024935521035	5.06537782967397	0.0244102636185682	0.810156096452479
AT3G57290	-1.15914033404101	6.93373466730435	5.06196563841809	0.0244583655021859	0.810734539125929
