"GeneID","logFC","logCPM","F","PValue","FDR","Expression"
"AT2G24260",1.45047405683393,3.68576276547762,1.6775943841648,0.195246141028423,1,"Not Significant"
"AT1G06670",0.844315782679436,5.32603748411784,1.67745882280935,0.195264689661155,1,"Not Significant"
"AT1G64530",2.00679545374875,2.82122363855266,1.6766643643617,0.195370001864223,1,"Not Significant"
"AT1G34580",-1.65304551738851,1.94648370911492,1.67590576957238,0.195471100278566,1,"Not Significant"
"AT3G16830",1.09445519202215,4.48984630178791,1.67554168188854,0.195519644226391,1,"Not Significant"
"AT4G19500",1.63397369364209,3.3510571845175,1.67549639214316,0.195525683712056,1,"Not Significant"
"AT5G53150",2.00377560695159,2.82410566298046,1.67545083157858,0.195531759532404,1,"Not Significant"
"AT5G43750",-0.671821798251045,6.28306190393264,1.67535104815355,0.195545067123048,1,"Not Significant"
"AT1G77930",1.02552372086233,4.68383234700478,1.67527867944245,0.195554719220798,1,"Not Significant"
"AT2G27690",2.03629798587583,2.76302613912863,1.67500055286128,0.195591819240698,1,"Not Significant"
"AT5G26622",1.99196540375141,2.85417069163827,1.67445406605488,0.19566474052593,1,"Not Significant"
"AT4G17140",1.37262372352649,3.88643574926312,1.67381287726878,0.195750339096846,1,"Not Significant"
"AT3G03020",2.01458911824764,2.81828827432031,1.67369090161284,0.195766627785084,1,"Not Significant"
"AT5G46850",-1.37062603479909,3.27067059867285,1.673611406855,0.195777244407777,1,"Not Significant"
"AT2G42770",-0.82021973709746,5.28299544660741,1.67338488712247,0.195807500094241,1,"Not Significant"
"AT1G20575",1.34566121553433,3.93112048722594,1.67119410800312,0.196100399826459,1,"Not Significant"
"AT4G01610",0.566278860449368,8.04016679217886,1.67049871690966,0.196193478517764,1,"Not Significant"
"AT1G73260",-0.599538965375846,7.11984428547557,1.67005085768922,0.196257353044404,1,"Not Significant"
"AT3G60600",-0.681517920199995,6.286026436333,1.66853235639395,0.196456957736674,1,"Not Significant"
"AT3G03710",-0.782074932200573,5.59304557185064,1.6683391346378,0.196482870525323,1,"Not Significant"
"AT4G20830",0.58812342147761,7.52580958624617,1.66760119221221,0.19658187214923,1,"Not Significant"
"AT2G39518",0.633142101822386,6.79002202571844,1.66725284070943,0.196628626947271,1,"Not Significant"
"AT3G52180",0.797328166872057,5.60435714446516,1.66724227578588,0.196630045146335,1,"Not Significant"
"AT3G46220",1.98877102348925,2.8573204914381,1.66703942123833,0.196657277968795,1,"Not Significant"
"AT1G75750",-0.534593022456508,9.06894239825632,1.66615712882314,0.196775775407597,1,"Not Significant"
"AT4G30920",0.941858221340377,5.01153413808262,1.66613957896364,0.196778133313007,1,"Not Significant"
"AT3G14420",-0.522443107361559,9.73670673660597,1.6655901320057,0.196851970819902,1,"Not Significant"
"AT4G34620",-0.509357503249281,10.6497998829659,1.66496347816703,0.196936223420789,1,"Not Significant"
"AT3G54790",1.64976204267405,3.33321493811371,1.66472230401981,0.196968660158575,1,"Not Significant"
"AT2G39820",-1.67701171341835,1.49316111507618,2.24445567229221,0.196969161992855,1,"Not Significant"
"AT2G42900",-1.68810322337018,1.49488195320064,2.26254304685204,0.196969163015872,1,"Not Significant"
"AT5G23000",-1.69926653516729,1.49660647609826,2.28076462663701,0.19696916403889,1,"Not Significant"
"AT3G53690",-1.70014988242837,1.49671591283517,2.28206176347775,0.196969164399964,1,"Not Significant"
"AT3G11750",-1.70755363271262,1.49782485436479,2.29399219229318,0.196969165440692,1,"Not Significant"
"AT5G55720",-1.71884900625164,1.49955577690823,2.31245582657709,0.19696916646371,1,"Not Significant"
"AT5G23350",-1.7236125758961,1.5002866272095,2.32026509457245,0.196969166807073,1,"Not Significant"
"AT4G28330",-1.73867433777326,1.5025161921136,2.34458388781954,0.196969168888529,1,"Not Significant"
"AT2G38540",0.498060012867474,11.5877132582398,1.66376488954141,0.19709748948535,1,"Not Significant"
"AT2G31370",1.11293932765544,4.46379833149239,1.66374899417678,0.197099629192856,1,"Not Significant"
"AT1G54020",2.07715361779023,2.66928489919232,1.66318592447622,0.197175442723749,1,"Not Significant"
"AT5G61880",1.34625238375378,3.89971979329599,1.66287779360452,0.197216944934756,1,"Not Significant"
"AT4G25740",0.562458951924041,8.1396774901891,1.66283162365513,0.197223164456902,1,"Not Significant"
"AT3G47540",1.0266509947183,4.70895217406469,1.66271955955709,0.197238261490867,1,"Not Significant"
"AT1G54310",-1.39370097267061,3.07326119387442,1.66236165466428,0.197286486740562,1,"Not Significant"
"AT2G23450",1.21267078518728,4.1487694567105,1.66224921228195,0.197301640440098,1,"Not Significant"
"AT5G47040",-0.727190702044469,5.81813485353466,1.66202498566129,0.197331863215906,1,"Not Significant"
"AT4G19200",-0.561783747344862,8.06876726962212,1.66190216144363,0.197348420592828,1,"Not Significant"
"AT1G70210",-1.19956311281196,3.7655346854022,1.66183166045585,0.197357925247678,1,"Not Significant"
"AT4G02820",-1.43464214591921,2.84365537815072,1.65999909746401,0.197605172286795,1,"Not Significant"
"AT1G20015",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT1G34060",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT2G18260",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT2G26370",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT2G33980",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT2G38255",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT2G38570",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G03580",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G13277",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G29630",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G44050",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G48080",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G56300",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G57660",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G58060",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT3G61113",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT4G04990",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT4G10550",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT4G15215",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT4G17970",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT4G37140",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G03920",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G07400",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G12270",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G15180",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G15630",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G39720",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G54400",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G57500",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G57770",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G59200",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT5G66830",4.05992078341586,1.25331544521909,3.40819607309371,0.197612572992538,1,"Not Significant"
"AT1G01840",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT1G14240",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT1G69080",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT1G70650",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT2G18810",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT2G26360",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT3G42180",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT3G52670",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT3G53365",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT3G62890",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT5G06540",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT5G18210",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT5G26790",4.32974352268624,1.39949216167217,2.97541364110989,0.197612573462373,1,"Not Significant"
"AT1G16480",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT2G43750",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT3G26750",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT4G23150",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT5G08250",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT5G38150",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT5G44160",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT5G51160",4.33707143768706,1.4033400950712,2.96324877124753,0.197612573622152,1,"Not Significant"
"AT1G48315",4.34124134625359,1.40551717572037,2.95638714403192,0.197612573764316,1,"Not Significant"
"AT1G51520",4.34124134625359,1.40551717572037,2.95638714403192,0.197612573764316,1,"Not Significant"
"AT2G39370",4.34124134625359,1.40551717572037,2.95638714403192,0.197612573764316,1,"Not Significant"
"AT3G47750",4.34124134625359,1.40551717572037,2.95638714403192,0.197612573764316,1,"Not Significant"
"AT5G48175",4.34124134625359,1.40551717572037,2.95638714403192,0.197612573764316,1,"Not Significant"
"AT3G06455",4.67797446683732,1.55711235868748,2.62721479486159,0.197612574234151,1,"Not Significant"
"AT5G02460",4.67797446683732,1.55711235868748,2.62721479486159,0.197612574234151,1,"Not Significant"
"AT1G28560",4.68311109947963,1.55898947353722,2.62372509899634,0.197612574251766,1,"Not Significant"
"AT5G63087",5.06293507077038,1.7046396650717,2.81637428222502,0.197612574402044,1,"Not Significant"
"AT3G52780",5.11449139533609,1.71895694081414,2.85690927341768,0.197612574881381,1,"Not Significant"
"AT3G29010",5.11723182025923,1.71960907222486,2.85920987915657,0.197612575005929,1,"Not Significant"
"AT5G64700",5.11723182025923,1.71960907222486,2.85920987915657,0.197612575005929,1,"Not Significant"
"AT1G02050",5.55522548302652,1.87926021156351,3.25503058220466,0.197612575493379,1,"Not Significant"
"AT1G29270",5.60551305817391,1.89064975924511,3.30968750438671,0.197612575937486,1,"Not Significant"
"AT1G09320",-1.38966364587825,3.10320370073271,1.6596586789379,0.19765114110594,1,"Not Significant"
"AT1G75190",1.19163989079758,4.28091198818216,1.65928087219233,0.197702173369824,1,"Not Significant"
"AT2G42975",1.62723474344304,3.35955644285234,1.65791372296139,0.197886970289361,1,"Not Significant"
"AT1G08190",0.746537003669404,5.88327445019623,1.65765261957478,0.197922286547369,1,"Not Significant"
"AT1G26220",1.65617020660827,3.29557509435769,1.65713910420173,0.197991765053123,1,"Not Significant"
"AT5G10760",1.95532749368296,2.89555726036877,1.65542885516366,0.19822336773307,1,"Not Significant"
"AT4G12800",-0.497243063354518,11.529562224958,1.65490421514592,0.198294478408092,1,"Not Significant"
"AT3G24170",0.572684152773589,7.81899128393806,1.65389457320918,0.198431411378388,1,"Not Significant"
"AT2G25760",1.25595700592859,4.09085128005935,1.65382142637366,0.198441336247973,1,"Not Significant"
"AT3G21190",1.66149585959255,3.27941271236803,1.65375683096265,0.198450101308714,1,"Not Significant"
"AT5G55130",-1.06274711747932,4.14455883878162,1.65318761271781,0.198527359139627,1,"Not Significant"
"AT1G54080",-0.593959847904755,7.27250105461794,1.65305466818457,0.19854540828013,1,"Not Significant"
"AT3G06960",1.63289466413475,3.32747542200461,1.65267670837347,0.198596732303674,1,"Not Significant"
"AT5G39510",0.790484814893081,5.58787304143524,1.65193040068115,0.198698120856772,1,"Not Significant"
"AT2G14680",2.03793552056702,2.73416779295001,1.65112838659048,0.198807145049149,1,"Not Significant"
"AT5G43720",1.96579720187076,2.84563930693329,1.64989431929693,0.198975038863149,1,"Not Significant"
"AT3G22160",1.96391563013117,2.84807962172232,1.64977050084103,0.198991893445149,1,"Not Significant"
"AT2G27460",1.99466355130062,2.80847076116174,1.64972630251136,0.198997910275394,1,"Not Significant"
"AT2G37200",0.889285134330307,5.13464106402352,1.6492848949946,0.199058011914194,1,"Not Significant"
"AT5G10780",-0.604474673541508,7.05672787756762,1.64896556634496,0.1991015046921,1,"Not Significant"
"AT4G38360",1.17420791227148,4.26529116212799,1.64895959882637,0.199102317578351,1,"Not Significant"
"AT4G13800",1.49127677783853,3.60203661731617,1.64653231534191,0.199433281798447,1,"Not Significant"
"AT1G65900",1.65648541973308,3.29058456259835,1.645736127411,0.199541984051066,1,"Not Significant"
"AT3G14690",-0.611243293680834,6.89037951370606,1.64489977670211,0.199656244608346,1,"Not Significant"
"AT5G12030",1.63997315730444,3.31898831574327,1.64476526149984,0.19967462897842,1,"Not Significant"
"AT1G01730",1.09608668410558,4.44681345560245,1.64467871503599,0.199686458448945,1,"Not Significant"
"AT3G46280",0.571030480521634,7.7740504059222,1.64432200169275,0.199735223953756,1,"Not Significant"
"AT1G22360",0.798992237753747,5.5810030449066,1.64380063253316,0.199806524363637,1,"Not Significant"
"AT4G39220",1.01163131389717,4.71499574760599,1.64375780221305,0.199812382999754,1,"Not Significant"
"AT4G22250",-1.32195749922118,3.11921239931571,1.64362762761387,0.199831852992043,1,"Not Significant"
"AT2G40830",1.0360097805073,4.61346558442891,1.64353818616947,0.199842426816109,1,"Not Significant"
"AT5G64160",1.09631966293668,4.45160343113143,1.64281153053318,0.199941872272476,1,"Not Significant"
"AT3G09330",-1.5471723558445,2.27627879154749,1.64210818944681,0.200038182421246,1,"Not Significant"
"AT1G22180",1.60946318255002,3.33957662871415,1.64205663102042,0.20004524458172,1,"Not Significant"
"AT2G47850",-1.04139734685721,4.41916330911076,1.64157342796867,0.200111445043955,1,"Not Significant"
"AT1G63840",0.806946425205546,5.53255712565335,1.64078387556429,0.200219671812338,1,"Not Significant"
"AT1G68370",0.992519824885637,4.76302829715447,1.64027351179291,0.200289665796212,1,"Not Significant"
"AT3G23620",0.79189084853822,5.61153783014581,1.6398792326977,0.200343759002481,1,"Not Significant"
"AT1G65295",-1.27730207571061,3.48347038693916,1.63969109570103,0.200369576549243,1,"Not Significant"
"AT5G15680",1.43434480257977,3.67170299764503,1.63908756486696,0.20045242389736,1,"Not Significant"
"AT1G17160",1.45872447309511,3.64140484584168,1.63889323253857,0.200479108680138,1,"Not Significant"
"AT1G72670",2.02684488703263,2.73607108884422,1.63829514585898,0.200561261275376,1,"Not Significant"
"AT2G05380",0.476335351130177,13.431684005758,1.63742316347424,0.200681106825796,1,"Not Significant"
"AT1G26560",1.24814689237378,4.08561289396007,1.63704481024452,0.200733134006479,1,"Not Significant"
"AT5G02880",-1.23752517092173,3.46387679559832,1.63689781342213,0.200753351749507,1,"Not Significant"
"AT3G52210",2.03228398845578,2.71330065559937,1.6367153103404,0.200778456306286,1,"Not Significant"
"AT3G25660",-0.680882688226498,6.23300056388083,1.63666087080157,0.200785945554704,1,"Not Significant"
"AT2G16460",1.59976774126399,3.37209488628066,1.63607663172619,0.200866340014249,1,"Not Significant"
"AT4G16760",0.581835473941274,7.52562447200387,1.6358758122669,0.200893982598377,1,"Not Significant"
"AT1G08230",0.79425610317885,5.60657839499117,1.63557878760067,0.200934875926662,1,"Not Significant"
"AT2G24570",0.843987338882562,5.34855701633403,1.63546848110346,0.200950065035677,1,"Not Significant"
